References,DOIS,Iteration,Status
"A. Baird, E. Davidson, L. Mathiassen, ""Reflective Technology Assimilation: Facilitating Electronic Health Record Assimilation in Small Physician Practices"", J. Manag. Inf. Syst., 2017.",https://doi.org/10.1108/JBIM-02-2015-0030,1,Abstract not found
"Shirley Ou Yang, Carol W. Hsu, Suprateek Sarker, Allen S. Lee, ""Enabling Effective Operational Risk Management in a Financial Institution: An Action Research Study"", J. Manag. Inf. Syst., 2017.",https://doi.org/10.2139/ssrn.2866909,1,Abstract not found
"Maximilian Schreieck, Manuel Wiesche, H. Krcmar, ""Governing nonprofit platform ecosystems – an information platform for refugees"", Inf. Technol. Dev., 2017.",https://doi.org/10.2139/ssrn.2866960,1,Abstract not found
"Tadhg Nagle, David Sammon, C. Doyle, ""Insights into Practitioner Design Science Research"", DESRIST, 2017.",https://doi.org/10.1108/IJMPB-11-2015-0107,1,Extraction successful
"A. Sandberg, I. Crnkovic, ""Meeting Industry-Academia Research Collaboration Challenges with Agile Methodologies"", 2017 IEEE/ACM 39th International Conference on Software Engineering: Software Engineering in Practice Track (ICSE-SEIP), 2017.",https://doi.org/10.1109/TBDATA.2016.2564982,1,Extraction successful
"M. Rohde, P. Brödner, G. Stevens, Matthias Betz, V. Wulf, ""Grounded Design – a praxeological IS research perspective"", J. Inf. Technol., 2017.",https://doi.org/10.31937/SI.V6I2.228,1,Extraction successful
"L. Hansen, Pernille Kræmmergaard, L. Mathiassen, ""IT project portfolio governance practice: An investigation into work design problems"", , 2017.",https://doi.org/10.1109/ICGSE.2016.27,1,Abstract not found
"S. Müller, L. Mathiassen, C. Saunders, Pernille Kræmmergaard, ""Political Maneuvering During Business Process Transformation: A Pluralist Approach"", J. Assoc. Inf. Syst., 2017.",https://doi.org/10.17705/1jais.00432,1,Abstract not found
"F. Svahn, L. Mathiassen, R. Lindgren, ""Embracing Digital Innovation in Incumbent Firms: How Volvo Cars Managed Competing Concerns"", MIS Q., 2017.",https://doi.org/10.1007/978-3-319-50109-3_6,1,Extraction successful
"P. Nielsen, John Stouby Persson, ""Useful business cases: value creation in IS projects"", Eur. J. Inf. Syst., 2017.",https://doi.org/10.1108/JSIT-10-2015-0074,1,Abstract not found
"R. Bernhaupt, G. Dalvi, Anirudha N. Joshi, D. Balkrishan, J. O'Neill, M. Winckler, G. Goos, J. Hartmanis, J. Leeuwen, David Hutchison, J. O'Neill, ""Human-Computer Interaction - INTERACT 2017"", Lecture Notes in Computer Science, 2017.",https://doi.org/10.17705/1cais.03835,1,Extraction successful
"R. Bernhaupt, G. Dalvi, Anirudha N. Joshi, D. Balkrishan, J. O'Neill, M. Winckler, ""Human-Computer Interaction – INTERACT 2017"", Lecture Notes in Computer Science, 2017.",https://doi.org/10.11157/FOHPE.V17I1.121,1,Extraction successful
"N. Reichelt, Wallis, A. Sparrow, A. Hall, Maru, ""’ s repository of research publications and other research outputs Mediating boundaries between knowledge and knowing : ICT and R 4 D praxis Conference or Workshop Item"", , 2017.",https://doi.org/10.1007/978-3-319-50109-3,1,Extraction successful
"F. Svahn, ""E MBRACING D IGITAL I NNOVATION IN I NCUMBENT F IRMS : H OW V OLVO C ARS M ANAGED C OMPETING C ONCERNS 1"", , 2017.",https://doi.org/10.1108/ECAM-12-2014-0161,1,Extraction successful
"Recognised Frameworks, R. Halonen, ""P RAGMATIC A PPROACH IN IS P ROJECTS G ROUNDED ON R ECOGNISED F RAMEWORKS"", , 2017.",https://doi.org/10.1109/HICSS.2016.396,1,Abstract not found
"L. Hammre, ""Using Social Networks and Communities of Practice to Support Information Systems Implementation"", , 2017.",https://doi.org/10.1109/HICSS.2016.339,1,Abstract not found
"M. Soakell-Ho, ""Towards business intelligence in preoperative care: Choice, chance and communication"", , 2017.",https://doi.org/10.1109/HICSS.2016.665,1,Abstract not found
"Pernille Kræmmergaard, ""Managing Cultural Variation in Software Process Improvement"", , 2017.",https://doi.org/10.1007/978-3-319-33464-6_1,1,Extraction successful
"Erik Flores-García, ""Supporting Production System Design Decisions through Discrete Event Simulation"", , 2017.",https://doi.org/10.1007/s11219-015-9278-2,1,Extraction successful
"A. Gordon, ""Leadership Interaction in Global Virtual Teams: Roles Models and Challenges"", , 2017.",https://doi.org/10.1145/2838739.2838764,1,Extraction successful
"Rashidah Kasauli, E. Knauss, A. Nilsson, Sara Klug, ""Adding Value Every Sprint: A Case Study on Large-Scale Continuous Requirements Engineering"", REFSQ Workshops, 2017.",https://doi.org/10.1177/0899764014546488,1,Extraction successful
"Tina Øvad, L. B. Larsen, ""How to reduce the UX bottleneck – train your software developers"", Behav. Inf. Technol., 2016.",https://doi.org/10.1057/jit.2014.9,1,Extraction successful
"N. Reichelt, P. Wallis, R. Ison, J. Davies, P. Carberry, A. Sparrow, A. Hall, Y. Maru, ""Mediating boundaries between knowledge and knowing"", , 2016.",https://doi.org/10.1007/978-1-4471-6720-4,1,Extraction successful
"Neda Barqawi, K. Syed, L. Mathiassen, ""Applying service-dominant logic to recurrent release of software: an action research study"", , 2016.",https://doi.org/10.4018/IJEGR.2015070104,1,Extraction successful
"Sergio Quinonez Romandia, L. Mathiassen, ""An Integrated Model for Strategizing with the Base of the Pyramid: An Action Research into a Mexican Agribusiness"", , 2016.",https://doi.org/10.1109/BIGDSE.2015.15,1,Abstract not found
"Laté Lawson-Lartego, L. Mathiassen, ""Designing and Orchestrating Embedded Innovation Networks: An Inquiry into Microfranchising in Bangladesh"", , 2016.",https://doi.org/10.5555/2820678.2820686,1,BIB not found
"Per Svejvig, Sara Grex, ""The Danish Agenda for Rethinking Project Management"", , 2016.",https://doi.org/10.1016/j.compind.2014.12.005,1,Extraction successful
"Hong-Mei Chen, R. Kazman, Serge Haziyev, ""Agile Big Data Analytics for Web-Based Systems: An Architecture-Centric Approach"", IEEE Transactions on Big Data, 2016.",https://doi.org/10.1007/s10796-014-9516-3,1,Extraction successful
"D. Subandi, F. Natalia, ""Analysis and Design Web Based System in LPPM UMN"", , 2016.",https://doi.org/10.1109/HICSS.2015.556,1,Extraction successful
"D. Cruzes, N. B. Moe, T. Dybå, ""Communication between Developers and Testers in Distributed Continuous Agile Testing"", 2016 IEEE 11th International Conference on Global Software Engineering (ICGSE), 2016.",https://doi.org/10.1109/HICSS.2015.497,1,Extraction successful
"Brett W. Young, L. Mathiassen, E. Davidson, ""Inconsistent and Incongruent Frames During IT-enabled Change: An Action Research Study into Sales Process Innovation"", J. Assoc. Inf. Syst., 2016.",https://doi.org/10.4018/978-1-4666-7473-8.CH002,1,Extraction successful
"Eva Carlsdotter Schjetne, S. T. Andersen, ""Innovation Processes in Indigenous Communities in the North - Cultural, Psychological and Technological Knowledge in Practice"", CaTaC, 2016.",https://doi.org/10.4018/978-1-4666-5888-2.CH086,1,Abstract not found
"U. Melin, K. Axelsson, ""Action in action research: Elaborating the concepts of action, roles and dilemmas in a public e-service development project"", J. Syst. Inf. Technol., 2016.",https://doi.org/10.1007/978-1-4471-6720-4_7,1,Extraction successful
"P. Nielsen, John Stouby Persson, ""Engaged Problem Formulation in IS Research"", Commun. Assoc. Inf. Syst., 2016.",https://doi.org/10.7146/JOOKC.V1I1.18284,1,Extraction successful
"Bianca Denny, A. Chester, James Brown, """"Let's not reinvent the wheel"": A qualitative investigation of collaboration in the Australian GP education and training sector"", , 2016.",https://doi.org/10.2139/ssrn.2553006,1,Abstract not found
"J. Abdelnour-Nocera, Michelle Strano, C. Ess, M. Velden, H. Hrachovec, ""Culture, Technology, Communication. Common World, Different Futures"", IFIP Advances in Information and Communication Technology, 2016.",https://doi.org/10.2139/ssrn.2553349,1,Abstract not found
"G. D. Holt, J. Goulding, A. Akintoye, ""Enablers, challenges and relationships between research impact and theory generation"", , 2016.",https://doi.org/10.1057/ejis.2013.13,1,Extraction successful
"Rajendra Singh, Vitali Mindel, L. Mathiassen, ""IT-Based Revenue Cycle Management: An Action Research into Relational Coordination"", 2016 49th Hawaii International Conference on System Sciences (HICSS), 2016.",https://doi.org/10.1145/2593850.2593858,1,Extraction successful
"Alfatika Aunuriella Dini, Øystein Sæbø, ""The Current State of Social Media Research for eParticipation in Developing Countries: A Literature Review"", 2016 49th Hawaii International Conference on System Sciences (HICSS), 2016.",https://doi.org/10.1007/978-3-319-11460-6_19,1,Extraction successful
"Hong-Mei Chen, R. Kazman, Serge Haziyev, ""Agile Big Data Analytics Development: An Architecture-Centric Approach"", 2016 49th Hawaii International Conference on System Sciences (HICSS), 2016.",https://doi.org/10.1201/B16768-28,1,Abstract not found
"Tina Øvad, ""UX Toolbox for Software Developers"", , 2016.",https://doi.org/10.1057/ejis.2012.56,1,Extraction successful
"John Stouby Persson, Jacob Nørbjerg, P. Nielsen, ""Improving ISD Agility in Fast-Moving Software Organizations"", ECIS, 2016.",https://doi.org/10.1016/J.RESPOL.2013.08.004,1,Extraction successful
"Sergio Quinonez-Romandia, ""Crafting Alliances between a Mexican Agribusiness and the Base of the Pyramid: An Action Research into Strategizing"", , 2016.",https://doi.org/10.1007/978-3-319-11283-1_3,1,Abstract not found
"L. Heeager, Per Svejvig, Bjarne Rerup Schlichter, ""How has Agile Methods Inspired an Industrywide Project Management Initiative"", , 2016.",https://doi.org/10.1016/J.IJPE.2012.12.018,1,Abstract not found
"L. Heeager, Per Svejvig, Bjarne Rerup Schlichter, ""How Agile Methods Inspire Project Management - The Half Double Initiative"", , 2016.",https://doi.org/10.1108/ITP-03-2013-0052,1,Abstract not found
"A. Buqawa, ""The impact of the interactivity of web 2.0 technologies on the learning experience of students in higher education"", , 2016.",https://doi.org/10.1007/s10257-012-0199-3,1,Extraction successful
"Martin Brodin, ""Mobile Device Strategy : A management framework for securing company information assets on mobile devices"", , 2016.",https://doi.org/10.1057/ejis.2012.35,1,Extraction successful
"Arto Lanamäki, Karin Väyrynen, ""Six Issues in Which IS and CSCW Research Communities Differ"", COOP, 2016.",https://doi.org/10.4018/jicthd.2013070105,1,Extraction successful
"F. Saadatmand, ""Shared Platform Coopetition: The Paradoxical Tension between Stabilized Cooperation and Intensified Competition"", , 2016.",https://doi.org/10.1016/j.accinf.2011.06.004,1,Extraction successful
"Rafael Hernandez Cazares, ""The Dialectics of Engaging the BOP through Microfranchising: Evidence from a Mexican Agribusiness"", , 2016.",https://doi.org/10.1109/RCIS.2013.6577725,1,Extraction successful
"F. Pino, Félix García, M. Piattini, H. Oktaba, ""A research framework for building SPI proposals in small organizations: the COMPETISOFT experience"", Software Quality Journal, 2016.",https://doi.org/10.1007/s10009-013-0275-0,1,Extraction successful
"Tina Øvad, Nis Bornoe, L. B. Larsen, J. Stage, ""Teaching Software Developers to Perform UX Tasks"", OZCHI, 2015.",https://doi.org/10.4236/JSSM.2013.61013,1,Abstract not found
"A. Algers, ""OPEN LEARNING IN LIFE SCIENCES – Studies of open educational resources in animal welfare and work-based learning in food science."", , 2015.",https://doi.org/10.1108/17506161311308160,1,Abstract not found
"L. Grabowski, Cathy Neher, T. Crim, L. Mathiassen, ""Competing Values Framework Application to Organizational Effectiveness in Voluntary Organizations"", , 2015.",https://doi.org/10.1109/HICSS.2013.34,1,Extraction successful
"João Barata, ""Information systems and quality management systems: researching lifecycle synergies"", , 2015.",https://doi.org/10.4018/978-1-4666-2542-6.CH002,1,Extraction successful
"J. Frisk, F. Bannister, R. Lindgren, ""Evaluation of information system investments: a value dials approach to closing the theory-practice gap"", J. Inf. Technol., 2015.",https://doi.org/10.1007/978-3-319-04090-5_7,1,Extraction successful
"V. Wulf, K. Schmidt, D. Randall, ""Designing Socially Embedded Technologies in the Real-World"", Computer Supported Cooperative Work, 2015.",https://doi.org/10.1080/08874417.2012.11645609,1,BIB not found
"J. B. Berger, J. Rose, ""Nine Challenges for e-Government Action Researchers"", Int. J. Electron. Gov. Res., 2015.",https://doi.org/10.1177/0162243911401633,1,Abstract not found
"Hong-Mei Chen, R. Kazman, Serge Haziyev, Olha Hrytsay, ""Big Data System Development: An Embedded Case Study with a Global Outsourcing Firm"", 2015 IEEE/ACM 1st International Workshop on Big Data Software Engineering, 2015.",https://doi.org/10.4018/jismd.2012100105,1,Extraction successful
"I. Hammouda, E. Knauss, L. Costantini, ""Continuous API Design for Software Ecosystems"", 2015 IEEE/ACM 2nd International Workshop on Rapid Continuous Software Engineering, 2015.",https://doi.org/10.1007/s10257-012-0199-3,1,Extraction successful
"Hongyi Sun, Wenbin Ni, R. Lam, ""A step-by-step performance assessment and improvement method for ERP implementation: Action case studies in Chinese companies"", Comput. Ind., 2015.",https://doi.org/10.4018/jitpm.2012070102,1,Extraction successful
"Sabine Madsen, Keld Bødker, Thomas Tøth, ""Knowledge transfer planning and execution in offshore outsourcing: An applied approach"", Inf. Syst. Frontiers, 2015.",https://doi.org/10.2307/41703459,1,Extraction successful
"J. Eschler, Hazel Taylor, Shrikant Palkar, ""Researching Dynamic Phenomena in Complex Organizations: Collaborative Practice Research with Theory Triangulation"", 2015 48th Hawaii International Conference on System Sciences, 2015.",https://doi.org/10.1504/IJIRD.2012.046580,1,Extraction successful
"F. Svahn, R. Lindgren, L. Mathiassen, ""Applying Options Thinking to Shape Generativity in Digital Innovation: An Action Research into Connected Cars"", 2015 48th Hawaii International Conference on System Sciences, 2015.",https://doi.org/10.1016/j.infsof.2011.12.009,1,Abstract not found
"M. Lindholst, ""Complex Business Negotiation: Understanding Preparation and Planning"", , 2015.",https://doi.org/10.4236/JSSM.2012.51009,1,Extraction successful
"Göran Goldkuhla, Jonas Sjöströmb, ""Closing the practice loop: Practice design research"", , 2015.",https://doi.org/10.1057/jit.2011.29,1,Abstract not found
"M. Lindholst, ""COMPLEX BUSINESS NEGOTIATION: PREPARATION AND PLANNING"", , 2015.",https://doi.org/10.1057/ejis.2011.50,1,Extraction successful
"Hong-Mei Chen, R. Kazman, F. Matthes, ""Demystifying Big Data Adoption: Beyond IT Fashion and Relative Advantage"", , 2015.",https://doi.org/10.1057/ejis.2011.54,1,Extraction successful
